id_talent_req,nama_posisi,company_name,backlog_headcount,nim,program_studi,semester,match_score
TR8565,Warehouse Staff,CV Bakti Abadi,2,20210885,Manajemen,6,70.0
TR8565,Warehouse Staff,CV Bakti Abadi,2,20200948,Teknik Industri,7,70.0
TR8565,Warehouse Staff,CV Bakti Abadi,2,20211235,Manajemen,6,70.0
TR8565,Warehouse Staff,CV Bakti Abadi,2,20201362,Teknik Industri,7,70.0
TR8566,Customer Service Intern,CV Media Nusantara,1,20210218,Psikologi,5,70.0
TR8566,Customer Service Intern,CV Media Nusantara,1,20210487,Psikologi,5,70.0
TR8566,Customer Service Intern,CV Media Nusantara,1,20210611,Psikologi,5,70.0
TR8566,Customer Service Intern,CV Media Nusantara,1,20210885,Manajemen,6,70.0
TR8566,Customer Service Intern,CV Media Nusantara,1,20211235,Manajemen,6,70.0
TR8567,Video Editor,CV Sukses Media,4,20201583,Ilmu Komunikasi,9,100.0
TR8567,Video Editor,CV Sukses Media,4,20192608,Ilmu Komunikasi,9,100.0
TR8567,Video Editor,CV Sukses Media,4,20212862,Ilmu Komunikasi,7,100.0
TR8567,Video Editor,CV Sukses Media,4,20203834,Ilmu Komunikasi,8,100.0
TR8567,Video Editor,CV Sukses Media,4,20216553,Ilmu Komunikasi,7,100.0
TR8568,Digital Marketing Intern,CV Bumi Abadi,1,20210885,Manajemen,6,70.0
TR8568,Digital Marketing Intern,CV Bumi Abadi,1,20211235,Manajemen,6,70.0
TR8568,Digital Marketing Intern,CV Bumi Abadi,1,20191461,Ilmu Komunikasi,11,70.0
TR8568,Digital Marketing Intern,CV Bumi Abadi,1,20201583,Ilmu Komunikasi,9,70.0
TR8568,Digital Marketing Intern,CV Bumi Abadi,1,20211884,Manajemen,6,70.0
TR8569,Visual Merchandiser Intern,CV Andalas Nusantara,1,20212600,Desain Komunikasi Visual,6,70.0
TR8569,Visual Merchandiser Intern,CV Andalas Nusantara,1,20212885,Desain Komunikasi Visual,5,70.0
TR8569,Visual Merchandiser Intern,CV Andalas Nusantara,1,20203475,Desain Komunikasi Visual,7,70.0
TR8569,Visual Merchandiser Intern,CV Andalas Nusantara,1,20204478,Desain Komunikasi Visual,8,70.0
TR8569,Visual Merchandiser Intern,CV Andalas Nusantara,1,20217074,Desain Komunikasi Visual,6,70.0
TR857,Warehouse Staff,PT Solusi Konsultan,1,20190139,Teknik Industri,11,70.0
TR857,Warehouse Staff,PT Solusi Konsultan,1,20190191,Manajemen,11,70.0
TR857,Warehouse Staff,PT Solusi Konsultan,1,20200206,Manajemen,9,70.0
TR857,Warehouse Staff,PT Solusi Konsultan,1,20210313,Teknik Industri,6,70.0
TR857,Warehouse Staff,PT Solusi Konsultan,1,20210344,Manajemen,6,70.0
TR8570,Data Analyst,PT Esa Pratama,1,20193988,Statistika,11,94.0
TR8570,Data Analyst,PT Esa Pratama,1,202113265,Statistika,7,94.0
TR8570,Data Analyst,PT Esa Pratama,1,202013923,Statistika,8,94.0
TR8570,Data Analyst,PT Esa Pratama,1,202122258,Statistika,7,94.0
TR8570,Data Analyst,PT Esa Pratama,1,20221541,Statistika,4,88.0
TR8571,Motion Graphic Designer,CV Sentosa Perkasa,3,20210190,Desain Komunikasi Visual,6,70.0
TR8571,Motion Graphic Designer,CV Sentosa Perkasa,3,20211108,Desain Komunikasi Visual,6,70.0
TR8571,Motion Graphic Designer,CV Sentosa Perkasa,3,20221115,Desain Komunikasi Visual,4,70.0
TR8571,Motion Graphic Designer,CV Sentosa Perkasa,3,20221549,Desain Komunikasi Visual,5,70.0
TR8571,Motion Graphic Designer,CV Sentosa Perkasa,3,20211562,Desain Komunikasi Visual,6,70.0
TR8572,Data Analyst,CV Mandiri Terapan,2,20206600,Ekonomi Pembangunan,7,88.0
TR8572,Data Analyst,CV Mandiri Terapan,2,202118245,Ekonomi Pembangunan,6,88.0
TR8572,Data Analyst,CV Mandiri Terapan,2,20212179,Ekonomi Pembangunan,7,82.0
TR8572,Data Analyst,CV Mandiri Terapan,2,20203958,Ekonomi Pembangunan,8,82.0
TR8572,Data Analyst,CV Mandiri Terapan,2,20215010,Ekonomi Pembangunan,7,82.0
TR8573,Financial Analyst,CV Sejahtera Digital,2,20190191,Manajemen,11,100.0
TR8573,Financial Analyst,CV Sejahtera Digital,2,20200206,Manajemen,9,100.0
TR8573,Financial Analyst,CV Sejahtera Digital,2,20211088,Akuntansi,5,100.0
TR8573,Financial Analyst,CV Sejahtera Digital,2,20202090,Akuntansi,7,100.0
TR8573,Financial Analyst,CV Sejahtera Digital,2,20222435,Manajemen,5,100.0
TR8574,IT Support,CV Indo Indonesia,2,20190640,Teknik Elektro,10,70.0
TR8574,IT Support,CV Indo Indonesia,2,20220736,Pendidikan Teknik Informatika,5,70.0
TR8574,IT Support,CV Indo Indonesia,2,20211047,Teknik Elektro,5,70.0
TR8574,IT Support,CV Indo Indonesia,2,20221663,Pendidikan Teknik Informatika,5,70.0
TR8574,IT Support,CV Indo Indonesia,2,20202091,Pendidikan Teknik Informatika,9,70.0
TR8576,Lab Technician Intern,CV Sinergi Karya,1,20210272,Farmasi,6,70.0
TR8576,Lab Technician Intern,CV Sinergi Karya,1,20202876,Agroteknologi,7,70.0
TR8576,Lab Technician Intern,CV Sinergi Karya,1,20213165,Agroteknologi,7,70.0
TR8576,Lab Technician Intern,CV Sinergi Karya,1,20195234,Farmasi,9,70.0
TR8576,Lab Technician Intern,CV Sinergi Karya,1,20216887,Agroteknologi,6,70.0
TR8577,Product Manager Intern,PT Sukses Sejahtera,1,20200131,Informatika,7,70.0
TR8577,Product Manager Intern,PT Sukses Sejahtera,1,20190245,Informatika,9,70.0
TR8577,Product Manager Intern,PT Sukses Sejahtera,1,20220305,Informatika,5,70.0
TR8577,Product Manager Intern,PT Sukses Sejahtera,1,20210342,Sistem Informasi,5,70.0
TR8577,Product Manager Intern,PT Sukses Sejahtera,1,20220601,Sistem Informasi,5,70.0
TR8578,IT Support,CV Jaya Cerdas,5,20200131,Informatika,7,70.0
TR8578,IT Support,CV Jaya Cerdas,5,20190245,Informatika,9,70.0
TR8578,IT Support,CV Jaya Cerdas,5,20220305,Informatika,5,70.0
TR8578,IT Support,CV Jaya Cerdas,5,20210944,Informatika,6,70.0
TR8578,IT Support,CV Jaya Cerdas,5,20211021,Informatika,7,70.0
TR8579,Warehouse Staff,PT Abadi Konsultan,1,20210265,Teknik Industri,7,70.0
TR8579,Warehouse Staff,PT Abadi Konsultan,1,20210885,Manajemen,6,70.0
TR8579,Warehouse Staff,PT Abadi Konsultan,1,20200948,Teknik Industri,7,70.0
TR8579,Warehouse Staff,PT Abadi Konsultan,1,20211235,Manajemen,6,70.0
TR8579,Warehouse Staff,PT Abadi Konsultan,1,20201362,Teknik Industri,7,70.0
TR858,IT Support,CV Mandiri Pratama,1,20210378,Informatika,6,70.0
TR858,IT Support,CV Mandiri Pratama,1,20200673,Teknik Elektro,7,70.0
TR858,IT Support,CV Mandiri Pratama,1,20210698,Teknik Elektro,6,70.0
TR858,IT Support,CV Mandiri Pratama,1,20210709,Informatika,6,70.0
TR858,IT Support,CV Mandiri Pratama,1,20190729,Teknik Elektro,9,70.0
TR8580,Content Creator,CV Andalas Kreatif,1,20200737,Ilmu Komunikasi,8,70.0
TR8580,Content Creator,CV Andalas Kreatif,1,20201719,Ilmu Komunikasi,7,70.0
TR8580,Content Creator,CV Andalas Kreatif,1,20212600,Desain Komunikasi Visual,6,70.0
TR8580,Content Creator,CV Andalas Kreatif,1,20203475,Desain Komunikasi Visual,7,70.0
TR8580,Content Creator,CV Andalas Kreatif,1,20213868,Ilmu Komunikasi,7,70.0
TR8581,IT Support,CV Mega Inovasi,1,20200322,Sistem Informasi,7,70.0
TR8581,IT Support,CV Mega Inovasi,1,20210378,Informatika,6,70.0
TR8581,IT Support,CV Mega Inovasi,1,20210709,Informatika,6,70.0
TR8581,IT Support,CV Mega Inovasi,1,20200739,Informatika,9,70.0
TR8581,IT Support,CV Mega Inovasi,1,20210777,Informatika,7,70.0
TR8582,Data Analyst,PT Kreasi Informatika,1,20193988,Statistika,11,94.0
TR8582,Data Analyst,PT Kreasi Informatika,1,202113265,Statistika,7,94.0
TR8582,Data Analyst,PT Kreasi Informatika,1,202013923,Statistika,8,94.0
TR8582,Data Analyst,PT Kreasi Informatika,1,202122258,Statistika,7,94.0
TR8582,Data Analyst,PT Kreasi Informatika,1,20203095,Ekonomi Pembangunan,9,88.0
TR8583,DevOps Engineer,PT Daya Data,2,20212492,Informatika,7,100.0
TR8583,DevOps Engineer,PT Daya Data,2,202019053,Informatika,9,100.0
TR8583,DevOps Engineer,PT Daya Data,2,202024428,Informatika,9,100.0
TR8583,DevOps Engineer,PT Daya Data,2,202024588,Informatika,8,100.0
TR8583,DevOps Engineer,PT Daya Data,2,20210181,Informatika,7,85.0
TR8585,Research Assistant,PT Sukses Konsultan,1,20201858,Statistika,9,70.0
TR8585,Research Assistant,PT Sukses Konsultan,1,20202583,Agroteknologi,9,70.0
TR8585,Research Assistant,PT Sukses Konsultan,1,20203315,Agroteknologi,9,70.0
TR8585,Research Assistant,PT Sukses Konsultan,1,20203590,Statistika,8,70.0
TR8585,Research Assistant,PT Sukses Konsultan,1,20218534,Agroteknologi,7,70.0
TR8586,Mechanical Engineer Intern,PT Mitra Systems,1,20191941,Teknik Mesin,9,100.0
TR8586,Mechanical Engineer Intern,PT Mitra Systems,1,20203485,Teknik Mesin,9,100.0
TR8586,Mechanical Engineer Intern,PT Mitra Systems,1,20215048,Teknik Mesin,7,100.0
TR8586,Mechanical Engineer Intern,PT Mitra Systems,1,20206597,Teknik Mesin,7,100.0
TR8586,Mechanical Engineer Intern,PT Mitra Systems,1,202110891,Teknik Mesin,7,100.0
TR8587,Production Planning Intern,CV Sentosa Gemilang,3,20200420,Teknik Industri,7,70.0
TR8587,Production Planning Intern,CV Sentosa Gemilang,3,20200432,Teknik Industri,8,70.0
TR8587,Production Planning Intern,CV Sentosa Gemilang,3,20193490,Teknik Industri,11,70.0
TR8587,Production Planning Intern,CV Sentosa Gemilang,3,20203749,Manajemen,7,70.0
TR8587,Production Planning Intern,CV Sentosa Gemilang,3,20206493,Teknik Industri,8,70.0
TR8588,Frontend Developer,CV Solusi Cerdas,3,20200483,Pendidikan Teknik Informatika,8,92.5
TR8588,Frontend Developer,CV Solusi Cerdas,3,20211300,Pendidikan Teknik Informatika,6,92.5
TR8588,Frontend Developer,CV Solusi Cerdas,3,20211988,Pendidikan Teknik Informatika,5,92.5
TR8588,Frontend Developer,CV Solusi Cerdas,3,20218612,Pendidikan Teknik Informatika,6,92.5
TR8588,Frontend Developer,CV Solusi Cerdas,3,202110505,Pendidikan Teknik Informatika,6,92.5
TR8589,Quality Control Staff,CV Inti Perkasa,3,20200059,Farmasi,9,70.0
TR8589,Quality Control Staff,CV Inti Perkasa,3,20210304,Teknik Mesin,5,70.0
TR8589,Quality Control Staff,CV Inti Perkasa,3,20200620,Farmasi,7,70.0
TR8589,Quality Control Staff,CV Inti Perkasa,3,20200670,Teknik Mesin,7,70.0
TR8589,Quality Control Staff,CV Inti Perkasa,3,20200723,Teknik Mesin,8,70.0
TR859,Brand Executive Intern,PT Bakti Inovasi,3,20210885,Manajemen,6,70.0
TR859,Brand Executive Intern,PT Bakti Inovasi,3,20211235,Manajemen,6,70.0
TR859,Brand Executive Intern,PT Bakti Inovasi,3,20191461,Ilmu Komunikasi,11,70.0
TR859,Brand Executive Intern,PT Bakti Inovasi,3,20201583,Ilmu Komunikasi,9,70.0
TR859,Brand Executive Intern,PT Bakti Inovasi,3,20211884,Manajemen,6,70.0
TR8590,UI/UX Designer,PT Cipta Nusantara,3,20202201,Desain Komunikasi Visual,9,100.0
TR8590,UI/UX Designer,PT Cipta Nusantara,3,20214026,Desain Komunikasi Visual,7,100.0
TR8590,UI/UX Designer,PT Cipta Nusantara,3,20196655,Desain Komunikasi Visual,11,100.0
TR8590,UI/UX Designer,PT Cipta Nusantara,3,202010418,Desain Komunikasi Visual,7,100.0
TR8590,UI/UX Designer,PT Cipta Nusantara,3,202012649,Desain Komunikasi Visual,8,100.0
TR8591,Data Analyst,PT Daya Nusantara,1,20203095,Ekonomi Pembangunan,9,88.0
TR8591,Data Analyst,PT Daya Nusantara,1,20213594,Ekonomi Pembangunan,6,88.0
TR8591,Data Analyst,PT Daya Nusantara,1,20204251,Ekonomi Pembangunan,7,88.0
TR8591,Data Analyst,PT Daya Nusantara,1,202111796,Ekonomi Pembangunan,6,88.0
TR8591,Data Analyst,PT Daya Nusantara,1,202115550,Ekonomi Pembangunan,6,88.0
TR8592,Marketing Staff,PT Global Kreatif,4,20210190,Desain Komunikasi Visual,6,70.0
TR8592,Marketing Staff,PT Global Kreatif,4,20210885,Manajemen,6,70.0
TR8592,Marketing Staff,PT Global Kreatif,4,20211108,Desain Komunikasi Visual,6,70.0
TR8592,Marketing Staff,PT Global Kreatif,4,20211235,Manajemen,6,70.0
TR8592,Marketing Staff,PT Global Kreatif,4,20211562,Desain Komunikasi Visual,6,70.0
TR8593,Software Developer,PT Makmur Teknologi,2,20200131,Informatika,7,70.0
TR8593,Software Developer,PT Makmur Teknologi,2,20190245,Informatika,9,70.0
TR8593,Software Developer,PT Makmur Teknologi,2,20220305,Informatika,5,70.0
TR8593,Software Developer,PT Makmur Teknologi,2,20210342,Sistem Informasi,5,70.0
TR8593,Software Developer,PT Makmur Teknologi,2,20220601,Sistem Informasi,5,70.0
TR8594,Data Analyst,CV Andalas Pratama,3,20202592,Sistem Informasi,8,88.0
TR8594,Data Analyst,CV Andalas Pratama,3,20195167,Sistem Informasi,11,88.0
TR8594,Data Analyst,CV Andalas Pratama,3,20217252,Sistem Informasi,5,88.0
TR8594,Data Analyst,CV Andalas Pratama,3,20208606,Sistem Informasi,8,88.0
TR8594,Data Analyst,CV Andalas Pratama,3,201911800,Sistem Informasi,9,88.0
TR8595,Graphic Designer,PT Jaya Kreatif,3,20211562,Desain Komunikasi Visual,6,100.0
TR8595,Graphic Designer,PT Jaya Kreatif,3,20202201,Desain Komunikasi Visual,9,100.0
TR8595,Graphic Designer,PT Jaya Kreatif,3,20214026,Desain Komunikasi Visual,7,100.0
TR8595,Graphic Designer,PT Jaya Kreatif,3,202010418,Desain Komunikasi Visual,7,100.0
TR8595,Graphic Designer,PT Jaya Kreatif,3,202114347,Desain Komunikasi Visual,6,100.0
TR8596,Environmental Analyst,PT Solusi Informatika,1,20210860,Teknik Sipil,6,70.0
TR8596,Environmental Analyst,PT Solusi Informatika,1,20201958,Teknik Sipil,8,70.0
TR8596,Environmental Analyst,PT Solusi Informatika,1,20202876,Agroteknologi,7,70.0
TR8596,Environmental Analyst,PT Solusi Informatika,1,20213165,Agroteknologi,7,70.0
TR8596,Environmental Analyst,PT Solusi Informatika,1,20224332,Teknik Sipil,5,70.0
TR8597,UI/UX Designer,PT Sejahtera Terapan,1,20204478,Desain Komunikasi Visual,8,100.0
TR8597,UI/UX Designer,PT Sejahtera Terapan,1,202011239,Desain Komunikasi Visual,8,100.0
TR8597,UI/UX Designer,PT Sejahtera Terapan,1,202112246,Desain Komunikasi Visual,6,100.0
TR8597,UI/UX Designer,PT Sejahtera Terapan,1,202014892,Desain Komunikasi Visual,7,100.0
TR8597,UI/UX Designer,PT Sejahtera Terapan,1,202117888,Desain Komunikasi Visual,5,100.0
TR8598,Product Manager Intern,PT Sukses Sejahtera,2,20190191,Manajemen,11,70.0
TR8598,Product Manager Intern,PT Sukses Sejahtera,2,20200206,Manajemen,9,70.0
TR8598,Product Manager Intern,PT Sukses Sejahtera,2,20210344,Manajemen,6,70.0
TR8598,Product Manager Intern,PT Sukses Sejahtera,2,20191383,Sistem Informasi,10,70.0
TR8598,Product Manager Intern,PT Sukses Sejahtera,2,20202280,Sistem Informasi,8,70.0
TR8599,Content Creator,PT Sejahtera Teknologi,2,20200161,Desain Komunikasi Visual,8,70.0
TR8599,Content Creator,PT Sejahtera Teknologi,2,20200697,Ilmu Komunikasi,9,70.0
TR8599,Content Creator,PT Sejahtera Teknologi,2,20201042,Ilmu Komunikasi,8,70.0
TR8599,Content Creator,PT Sejahtera Teknologi,2,20212238,Desain Komunikasi Visual,7,70.0
TR8599,Content Creator,PT Sejahtera Teknologi,2,20193177,Desain Komunikasi Visual,9,70.0
TR860,Mobile Developer,PT Cipta Digital,1,20200418,Pendidikan Teknik Informatika,7,80.0
TR860,Mobile Developer,PT Cipta Digital,1,20210589,Pendidikan Teknik Informatika,7,80.0
TR860,Mobile Developer,PT Cipta Digital,1,20202514,Pendidikan Teknik Informatika,9,80.0
TR860,Mobile Developer,PT Cipta Digital,1,20214192,Pendidikan Teknik Informatika,7,80.0
TR860,Mobile Developer,PT Cipta Digital,1,202110019,Pendidikan Teknik Informatika,7,80.0
TR8600,Instructional Designer,CV Karya Media,3,20210338,Pendidikan Teknik Informatika,6,70.0
TR8600,Instructional Designer,CV Karya Media,3,20200418,Pendidikan Teknik Informatika,7,70.0
TR8600,Instructional Designer,CV Karya Media,3,20200472,Pendidikan Teknik Informatika,7,70.0
TR8600,Instructional Designer,CV Karya Media,3,20210589,Pendidikan Teknik Informatika,7,70.0
TR8600,Instructional Designer,CV Karya Media,3,20210898,Pendidikan Teknik Informatika,6,70.0
TR8601,Quality Control Staff,PT Graha Perkasa,1,20210265,Teknik Industri,7,70.0
TR8601,Quality Control Staff,PT Graha Perkasa,1,20200670,Teknik Mesin,7,70.0
TR8601,Quality Control Staff,PT Graha Perkasa,1,20200723,Teknik Mesin,8,70.0
TR8601,Quality Control Staff,PT Graha Perkasa,1,20200948,Teknik Industri,7,70.0
TR8601,Quality Control Staff,PT Graha Perkasa,1,20201362,Teknik Industri,7,70.0
TR8602,Customer Success Intern,PT Perkasa Global,1,20191461,Ilmu Komunikasi,11,70.0
TR8602,Customer Success Intern,PT Perkasa Global,1,20201583,Ilmu Komunikasi,9,70.0
TR8602,Customer Success Intern,PT Perkasa Global,1,20192608,Ilmu Komunikasi,9,70.0
TR8602,Customer Success Intern,PT Perkasa Global,1,20212862,Ilmu Komunikasi,7,70.0
TR8602,Customer Success Intern,PT Perkasa Global,1,20213216,Manajemen,7,70.0
TR8603,Brand Executive Intern,PT Makmur Inovasi,1,20200697,Ilmu Komunikasi,9,70.0
TR8603,Brand Executive Intern,PT Makmur Inovasi,1,20201042,Ilmu Komunikasi,8,70.0
TR8603,Brand Executive Intern,PT Makmur Inovasi,1,20203749,Manajemen,7,70.0
TR8603,Brand Executive Intern,PT Makmur Inovasi,1,20215935,Ilmu Komunikasi,7,70.0
TR8603,Brand Executive Intern,PT Makmur Inovasi,1,20216359,Ilmu Komunikasi,6,70.0
TR8605,Data Entry Operator,CV Indo Sejahtera,2,20190191,Manajemen,11,70.0
TR8605,Data Entry Operator,CV Indo Sejahtera,2,20200206,Manajemen,9,70.0
TR8605,Data Entry Operator,CV Indo Sejahtera,2,20210344,Manajemen,6,70.0
TR8605,Data Entry Operator,CV Indo Sejahtera,2,20201257,Akuntansi,9,70.0
TR8605,Data Entry Operator,CV Indo Sejahtera,2,20201505,Akuntansi,8,70.0
TR8606,Data Entry Operator,PT Bakti Konsultan,1,20210142,Akuntansi,5,70.0
TR8606,Data Entry Operator,PT Bakti Konsultan,1,20210342,Sistem Informasi,5,70.0
TR8606,Data Entry Operator,PT Bakti Konsultan,1,20220601,Sistem Informasi,5,70.0
TR8606,Data Entry Operator,PT Bakti Konsultan,1,20211088,Akuntansi,5,70.0
TR8606,Data Entry Operator,PT Bakti Konsultan,1,20211209,Akuntansi,5,70.0
TR8608,Financial Analyst,CV Global Utama,1,20190191,Manajemen,11,100.0
TR8608,Financial Analyst,CV Global Utama,1,20200206,Manajemen,9,100.0
TR8608,Financial Analyst,CV Global Utama,1,20212179,Ekonomi Pembangunan,7,100.0
TR8608,Financial Analyst,CV Global Utama,1,20212295,Ekonomi Pembangunan,7,100.0
TR8608,Financial Analyst,CV Global Utama,1,20213350,Ekonomi Pembangunan,6,100.0
TR8609,Photographer Intern,CV Makmur Inovasi,1,20191461,Ilmu Komunikasi,11,70.0
TR8609,Photographer Intern,CV Makmur Inovasi,1,20201583,Ilmu Komunikasi,9,70.0
TR8609,Photographer Intern,CV Makmur Inovasi,1,20202201,Desain Komunikasi Visual,9,70.0
TR8609,Photographer Intern,CV Makmur Inovasi,1,20192608,Ilmu Komunikasi,9,70.0
TR8609,Photographer Intern,CV Makmur Inovasi,1,20212862,Ilmu Komunikasi,7,70.0
TR861,Accounting Staff,CV Indo Konsultan,2,202117897,Akuntansi,7,100.0
TR861,Accounting Staff,CV Indo Konsultan,2,20218306,Akuntansi,7,90.0
TR861,Accounting Staff,CV Indo Konsultan,2,20219020,Akuntansi,7,90.0
TR861,Accounting Staff,CV Indo Konsultan,2,202118100,Akuntansi,7,90.0
TR861,Accounting Staff,CV Indo Konsultan,2,202022406,Akuntansi,8,85.0
TR8610,Data Analyst,CV Mega Solusi,1,20193988,Statistika,11,94.0
TR8610,Data Analyst,CV Mega Solusi,1,202113265,Statistika,7,94.0
TR8610,Data Analyst,CV Mega Solusi,1,202013923,Statistika,8,94.0
TR8610,Data Analyst,CV Mega Solusi,1,202122258,Statistika,7,94.0
TR8610,Data Analyst,CV Mega Solusi,1,20212219,Statistika,6,88.0
TR8611,Data Analyst,PT Global Analitika,1,202113545,Sistem Informasi,5,94.0
TR8611,Data Analyst,PT Global Analitika,1,20210224,Statistika,5,88.0
TR8611,Data Analyst,PT Global Analitika,1,20201858,Statistika,9,88.0
TR8611,Data Analyst,PT Global Analitika,1,20214430,Statistika,6,88.0
TR8611,Data Analyst,PT Global Analitika,1,202110710,Statistika,6,88.0
TR8612,Quality Control Staff,PT Graha Abadi,3,20210265,Teknik Industri,7,70.0
TR8612,Quality Control Staff,PT Graha Abadi,3,20200670,Teknik Mesin,7,70.0
TR8612,Quality Control Staff,PT Graha Abadi,3,20200723,Teknik Mesin,8,70.0
TR8612,Quality Control Staff,PT Graha Abadi,3,20200948,Teknik Industri,7,70.0
TR8612,Quality Control Staff,PT Graha Abadi,3,20201362,Teknik Industri,7,70.0
TR8614,IT Support,PT Techno Cerdas,2,20210378,Informatika,6,70.0
TR8614,IT Support,PT Techno Cerdas,2,20200673,Teknik Elektro,7,70.0
TR8614,IT Support,PT Techno Cerdas,2,20210698,Teknik Elektro,6,70.0
TR8614,IT Support,PT Techno Cerdas,2,20210709,Informatika,6,70.0
TR8614,IT Support,PT Techno Cerdas,2,20190729,Teknik Elektro,9,70.0
TR8615,HSE Intern,CV Graha Solusi,1,20210265,Teknik Industri,7,70.0
TR8615,HSE Intern,CV Graha Solusi,1,20210304,Teknik Mesin,5,70.0
TR8615,HSE Intern,CV Graha Solusi,1,20200670,Teknik Mesin,7,70.0
TR8615,HSE Intern,CV Graha Solusi,1,20200723,Teknik Mesin,8,70.0
TR8615,HSE Intern,CV Graha Solusi,1,20220771,Teknik Mesin,5,70.0
TR8616,Regulatory Affairs Intern,CV Gemilang Inovasi,2,20200889,Farmasi,9,70.0
TR8616,Regulatory Affairs Intern,CV Gemilang Inovasi,2,20202912,Farmasi,9,70.0
TR8616,Regulatory Affairs Intern,CV Gemilang Inovasi,2,20203503,Ilmu Hukum,8,70.0
TR8616,Regulatory Affairs Intern,CV Gemilang Inovasi,2,20214140,Ilmu Hukum,7,70.0
TR8616,Regulatory Affairs Intern,CV Gemilang Inovasi,2,20214578,Ilmu Hukum,7,70.0
TR8617,Teaching Assistant,PT Bangkit Teknologi,1,20210249,Pendidikan Teknik Informatika,7,70.0
TR8617,Teaching Assistant,PT Bangkit Teknologi,1,20200483,Pendidikan Teknik Informatika,8,70.0
TR8617,Teaching Assistant,PT Bangkit Teknologi,1,20201055,Pendidikan Teknik Informatika,7,70.0
TR8617,Teaching Assistant,PT Bangkit Teknologi,1,20191222,Pendidikan Teknik Informatika,11,70.0
TR8617,Teaching Assistant,PT Bangkit Teknologi,1,20211300,Pendidikan Teknik Informatika,6,70.0
TR862,Business Development Intern,CV Sukses Cerdas,2,20200116,Ekonomi Pembangunan,9,70.0
TR862,Business Development Intern,CV Sukses Cerdas,2,20191461,Ilmu Komunikasi,11,70.0
TR862,Business Development Intern,CV Sukses Cerdas,2,20201583,Ilmu Komunikasi,9,70.0
TR862,Business Development Intern,CV Sukses Cerdas,2,20212194,Ekonomi Pembangunan,7,70.0
TR862,Business Development Intern,CV Sukses Cerdas,2,20192608,Ilmu Komunikasi,9,70.0
TR8620,UI/UX Designer,CV Solusi Perkasa,4,20204478,Desain Komunikasi Visual,8,100.0
TR8620,UI/UX Designer,CV Solusi Perkasa,4,202011239,Desain Komunikasi Visual,8,100.0
TR8620,UI/UX Designer,CV Solusi Perkasa,4,202112246,Desain Komunikasi Visual,6,100.0
TR8620,UI/UX Designer,CV Solusi Perkasa,4,202014892,Desain Komunikasi Visual,7,100.0
TR8620,UI/UX Designer,CV Solusi Perkasa,4,202117888,Desain Komunikasi Visual,5,100.0
